timestamp,asset_id,region,load_kwh,generation_kwh,status_code
01/03/2026 8:00,SOLAR_A,Central_Hub,83.8,23.26,100
01/03/2026 8:00,SOLAR_B,Central_Hub,83.76,42.12,100
01/03/2026 8:00,GAS_PEAKER_2,South_Zone,71.95,105.89,100
01/03/2026 9:00,WIND_01,North_District,66.86,44.94,100
01/03/2026 9:00,WIND_02,North_District,71.45,0,505
01/03/2026 9:00,SOLAR_A,Central_Hub,89.29,22.66,100
01/03/2026 9:00,SOLAR_B,Central_Hub,83.21,32.99,100
01/03/2026 9:00,GAS_PEAKER_2,South_Zone,68.03,100.85,100
01/03/2026 10:00,WIND_01,North_District,58.1,49.23,100
01/03/2026 10:00,WIND_02,North_District,63.78,44.98,100
01/03/2026 10:00,SOLAR_A,Central_Hub,85.08,34.68,100
01/03/2026 10:00,SOLAR_B,Central_Hub,90,30.4,100
01/03/2026 10:00,GAS_PEAKER_2,South_Zone,67.52,103.47,100
01/03/2026 11:00,WIND_01,North_District,39.53,43.34,100
01/03/2026 11:00,WIND_02,North_District,44.24,50.78,100
01/03/2026 11:00,SOLAR_A,Central_Hub,68.24,0,505
01/03/2026 11:00,SOLAR_B,Central_Hub,59.98,28.63,100
01/03/2026 11:00,GAS_PEAKER_2,South_Zone,41.83,104.12,100
01/03/2026 12:00,WIND_01,North_District,38.69,0,505
01/03/2026 12:00,WIND_02,North_District,37.85,45.83,100
01/03/2026 12:00,SOLAR_A,Central_Hub,65.71,35.06,100
01/03/2026 12:00,SOLAR_B,Central_Hub,57.69,39.89,100
01/03/2026 12:00,GAS_PEAKER_2,South_Zone,41.03,93.7,100
01/03/2026 13:00,WIND_01,North_District,42.83,48.8,100
01/03/2026 13:00,WIND_02,North_District,36.86,48.62,100
01/03/2026 13:00,SOLAR_A,Central_Hub,57.5,31.31,100
01/03/2026 13:00,SOLAR_B,Central_Hub,59.27,38.52,100
01/03/2026 13:00,GAS_PEAKER_2,South_Zone,34.78,91.97,100
01/03/2026 14:00,WIND_01,North_District,35.16,57.75,100
01/03/2026 14:00,WIND_02,North_District,40.93,28.89,100
01/03/2026 14:00,SOLAR_A,Central_Hub,70.61,44.64,100
01/03/2026 14:00,SOLAR_B,Central_Hub,57.63,42.7,100
01/03/2026 14:00,GAS_PEAKER_2,South_Zone,44.19,87.22,100
01/03/2026 15:00,WIND_01,North_District,35.69,47.71,100
01/03/2026 15:00,WIND_02,North_District,40.51,46.93,100
01/03/2026 15:00,SOLAR_A,Central_Hub,59.71,31.41,100
01/03/2026 15:00,SOLAR_B,Central_Hub,60.61,32.96,100
01/03/2026 15:00,GAS_PEAKER_2,South_Zone,43.24,103.49,100
01/03/2026 16:00,WIND_01,North_District,39.53,47.55,100
01/03/2026 16:00,WIND_02,North_District,36.62,47.71,100
01/03/2026 16:00,SOLAR_A,Central_Hub,65.29,29.49,100
01/03/2026 16:00,SOLAR_B,Central_Hub,67.9,35.97,100
01/03/2026 16:00,GAS_PEAKER_2,South_Zone,40.21,112.09,100
01/03/2026 17:00,WIND_01,North_District,64.81,49.55,100
01/03/2026 17:00,WIND_02,North_District,66.98,42.41,100
01/03/2026 17:00,SOLAR_A,Central_Hub,88.09,28.81,100
01/03/2026 17:00,SOLAR_B,Central_Hub,80.92,35.89,100
01/03/2026 17:00,GAS_PEAKER_2,South_Zone,65.86,105.17,100
01/03/2026 18:00,WIND_01,North_District,64.57,54.91,100
01/03/2026 18:00,WIND_02,North_District,65.71,36.02,100
01/03/2026 18:00,SOLAR_A,Central_Hub,81.18,28.81,100
01/03/2026 18:00,SOLAR_B,Central_Hub,82.21,30.07,100
01/03/2026 18:00,GAS_PEAKER_2,South_Zone,64.99,97.17,100
01/03/2026 19:00,WIND_01,North_District,68.61,53.8,100
01/03/2026 19:00,WIND_02,North_District,65.39,51.52,100
01/03/2026 19:00,SOLAR_A,Central_Hub,79.66,0,100
01/03/2026 19:00,SOLAR_B,Central_Hub,80.82,0,100
01/03/2026 19:00,GAS_PEAKER_2,South_Zone,65.33,91.76,100
01/03/2026 20:00,WIND_01,North_District,60.84,47.65,100
01/03/2026 20:00,WIND_02,North_District,63.98,48.1,100
01/03/2026 20:00,SOLAR_A,Central_Hub,83.73,0,100
01/03/2026 20:00,SOLAR_B,Central_Hub,87.07,0,100
01/03/2026 20:00,GAS_PEAKER_2,South_Zone,64.15,100.92,100
01/03/2026 21:00,WIND_01,North_District,36.61,60.01,100
01/03/2026 21:00,WIND_02,North_District,41.55,39.32,100
01/03/2026 21:00,SOLAR_A,Central_Hub,59.51,0,100
01/03/2026 21:00,SOLAR_B,Central_Hub,63.9,0,100
01/03/2026 21:00,GAS_PEAKER_2,South_Zone,34.39,108.33,100
01/03/2026 22:00,WIND_01,North_District,39.83,0,505
01/03/2026 22:00,WIND_02,North_District,41.45,51.17,100
01/03/2026 22:00,SOLAR_A,Central_Hub,59.13,0,100
01/03/2026 22:00,SOLAR_B,Central_Hub,55.02,0,100
01/03/2026 22:00,GAS_PEAKER_2,South_Zone,43.21,104.53,100
01/03/2026 23:00,WIND_01,North_District,42.61,45.72,100
01/03/2026 23:00,WIND_02,North_District,39.88,51.15,100
01/03/2026 23:00,SOLAR_A,Central_Hub,67.17,0,100
01/03/2026 23:00,SOLAR_B,Central_Hub,58.52,0,100
01/03/2026 23:00,GAS_PEAKER_2,South_Zone,39.13,101.73,100
02/03/2026 0:00,WIND_01,North_District,43.79,52.14,100
02/03/2026 0:00,WIND_02,North_District,40.6,39.92,100
02/03/2026 0:00,SOLAR_A,Central_Hub,57.11,0,100
02/03/2026 0:00,SOLAR_B,Central_Hub,57.73,0,100
02/03/2026 0:00,GAS_PEAKER_2,South_Zone,42.43,98.44,100
02/03/2026 1:00,WIND_01,North_District,36.69,48.31,100
02/03/2026 1:00,WIND_02,North_District,40.4,45.14,100
02/03/2026 1:00,SOLAR_A,Central_Hub,60.88,0,100
02/03/2026 1:00,SOLAR_B,Central_Hub,59.98,0,100
02/03/2026 1:00,GAS_PEAKER_2,South_Zone,39.89,89.21,100
02/03/2026 2:00,WIND_01,North_District,43.11,49.46,100
02/03/2026 2:00,WIND_02,North_District,42.73,38.6,100
02/03/2026 2:00,SOLAR_A,Central_Hub,62.19,0,100
02/03/2026 2:00,SOLAR_B,Central_Hub,63.41,0,100
02/03/2026 2:00,GAS_PEAKER_2,South_Zone,37.29,100.72,100
02/03/2026 3:00,WIND_01,North_District,40.07,46.83,100
02/03/2026 3:00,WIND_02,North_District,39.61,32.95,100
02/03/2026 3:00,SOLAR_A,Central_Hub,61.02,0,100
02/03/2026 3:00,SOLAR_B,Central_Hub,59.85,0,100
02/03/2026 3:00,GAS_PEAKER_2,South_Zone,39.76,94.2,100
02/03/2026 4:00,WIND_01,North_District,44.34,42.47,100
02/03/2026 4:00,WIND_02,North_District,41.38,44.88,100
02/03/2026 4:00,SOLAR_A,Central_Hub,61.15,0,100
02/03/2026 4:00,SOLAR_B,Central_Hub,65.17,0,100
02/03/2026 4:00,GAS_PEAKER_2,South_Zone,39.73,100.81,100
02/03/2026 5:00,WIND_01,North_District,43.83,45.38,100
02/03/2026 5:00,WIND_02,North_District,36.02,44.11,100
02/03/2026 5:00,SOLAR_A,Central_Hub,57.14,0,100
02/03/2026 5:00,SOLAR_B,Central_Hub,57.29,0,100
02/03/2026 5:00,GAS_PEAKER_2,South_Zone,38.43,99.23,100
02/03/2026 6:00,WIND_01,North_District,41.86,55.72,100
02/03/2026 6:00,WIND_02,North_District,43.66,42.87,100
02/03/2026 6:00,SOLAR_A,Central_Hub,57.56,35.07,100
02/03/2026 6:00,SOLAR_B,Central_Hub,67.12,26.21,100
02/03/2026 6:00,GAS_PEAKER_2,South_Zone,35.06,87.98,100
02/03/2026 7:00,WIND_01,North_District,63.41,50.16,100
02/03/2026 7:00,WIND_02,North_District,66.5,41.38,100
02/03/2026 7:00,SOLAR_A,Central_Hub,83.26,21.06,100
02/03/2026 7:00,SOLAR_B,Central_Hub,87.48,48.01,100
02/03/2026 7:00,GAS_PEAKER_2,South_Zone,63.78,96.37,100
02/03/2026 8:00,WIND_01,North_District,69.02,47.98,100
02/03/2026 8:00,WIND_02,North_District,61.75,44.91,100
02/03/2026 8:00,SOLAR_A,Central_Hub,86.04,21.68,100
02/03/2026 8:00,SOLAR_B,Central_Hub,84.6,36.35,100
02/03/2026 8:00,GAS_PEAKER_2,South_Zone,70.35,106.85,100
02/03/2026 9:00,WIND_01,North_District,61.07,51.83,100
02/03/2026 9:00,WIND_02,North_District,62.69,52.88,100
02/03/2026 9:00,SOLAR_A,Central_Hub,82.34,25.49,100
02/03/2026 9:00,SOLAR_B,Central_Hub,86.6,26.86,100
02/03/2026 9:00,GAS_PEAKER_2,South_Zone,60.66,108.64,100
02/03/2026 10:00,WIND_01,North_District,64.86,57.2,100
02/03/2026 10:00,WIND_02,North_District,62.28,38.23,100
02/03/2026 10:00,SOLAR_A,Central_Hub,89.23,28.4,100
02/03/2026 10:00,SOLAR_B,Central_Hub,83.27,30.92,100
02/03/2026 10:00,GAS_PEAKER_2,South_Zone,63.81,93.76,100
02/03/2026 11:00,WIND_01,North_District,35.79,54.87,100
02/03/2026 11:00,WIND_02,North_District,38.85,51.23,100
02/03/2026 11:00,SOLAR_A,Central_Hub,57.23,30.1,100
02/03/2026 11:00,SOLAR_B,Central_Hub,62.64,28.99,100
02/03/2026 11:00,GAS_PEAKER_2,South_Zone,37.45,107,100
02/03/2026 12:00,WIND_01,North_District,38.57,56.79,100
02/03/2026 12:00,WIND_02,North_District,40.42,48.41,100
02/03/2026 12:00,SOLAR_A,Central_Hub,57.58,18.7,100
02/03/2026 12:00,SOLAR_B,Central_Hub,60.96,35.08,100
02/03/2026 12:00,GAS_PEAKER_2,South_Zone,41.83,107.87,100
02/03/2026 13:00,WIND_01,North_District,43.56,44.77,100
02/03/2026 13:00,WIND_02,North_District,45.53,53.33,100
02/03/2026 13:00,SOLAR_A,Central_Hub,62.76,31.82,100
02/03/2026 13:00,SOLAR_B,Central_Hub,60.41,30.43,100
02/03/2026 13:00,GAS_PEAKER_2,South_Zone,41.48,0,505
02/03/2026 14:00,WIND_01,North_District,39.76,45.54,100
02/03/2026 14:00,WIND_02,North_District,36.61,41.68,100
02/03/2026 14:00,SOLAR_A,Central_Hub,59.7,33.09,100
02/03/2026 14:00,SOLAR_B,Central_Hub,64.18,40.35,100
02/03/2026 14:00,GAS_PEAKER_2,South_Zone,44.82,101.46,100
02/03/2026 15:00,WIND_01,North_District,39.21,43.84,100
02/03/2026 15:00,WIND_02,North_District,45.16,41.5,100
02/03/2026 15:00,SOLAR_A,Central_Hub,68.02,35.34,100
02/03/2026 15:00,SOLAR_B,Central_Hub,59.7,32.48,100
02/03/2026 15:00,GAS_PEAKER_2,South_Zone,37.48,103.11,100
02/03/2026 16:00,WIND_01,North_District,42.13,48.93,100
02/03/2026 16:00,WIND_02,North_District,41.79,51.55,100
02/03/2026 16:00,SOLAR_A,Central_Hub,59.19,20.9,100
02/03/2026 16:00,SOLAR_B,Central_Hub,57.5,36.77,100
02/03/2026 16:00,GAS_PEAKER_2,South_Zone,36.38,105.9,100
02/03/2026 17:00,WIND_01,North_District,64.95,57.64,100
02/03/2026 17:00,WIND_02,North_District,66.31,49.05,100
02/03/2026 17:00,SOLAR_A,Central_Hub,88.37,29.95,100
02/03/2026 17:00,SOLAR_B,Central_Hub,86.78,35.3,100
02/03/2026 17:00,GAS_PEAKER_2,South_Zone,64.72,98.73,100
02/03/2026 18:00,WIND_01,North_District,68.13,56.74,100
02/03/2026 18:00,WIND_02,North_District,65.99,35.16,100
02/03/2026 18:00,SOLAR_A,Central_Hub,87.95,26.76,100
02/03/2026 18:00,SOLAR_B,Central_Hub,87.47,34.07,100
02/03/2026 18:00,GAS_PEAKER_2,South_Zone,61.1,100.9,100
02/03/2026 19:00,WIND_01,North_District,67.79,53.51,100
02/03/2026 19:00,WIND_02,North_District,63.88,50.3,100
02/03/2026 19:00,SOLAR_A,Central_Hub,83.93,0,100
02/03/2026 19:00,SOLAR_B,Central_Hub,84.37,0,100
02/03/2026 19:00,GAS_PEAKER_2,South_Zone,64.64,96.26,100
02/03/2026 20:00,WIND_01,North_District,66.07,49.69,100
02/03/2026 20:00,WIND_02,North_District,60.38,41.59,100
02/03/2026 20:00,SOLAR_A,Central_Hub,86.49,0,100
02/03/2026 20:00,SOLAR_B,Central_Hub,88.29,0,100
02/03/2026 20:00,GAS_PEAKER_2,South_Zone,66.64,103.16,100
02/03/2026 21:00,WIND_01,North_District,41.04,49.17,100
02/03/2026 21:00,WIND_02,North_District,37.44,38.05,100
02/03/2026 21:00,SOLAR_A,Central_Hub,57.73,0,100
02/03/2026 21:00,SOLAR_B,Central_Hub,59.04,0,100
02/03/2026 21:00,GAS_PEAKER_2,South_Zone,34.75,104.12,100
02/03/2026 22:00,WIND_01,North_District,40.07,53.56,100
02/03/2026 22:00,WIND_02,North_District,36.71,49.95,100
02/03/2026 22:00,SOLAR_A,Central_Hub,55.01,0,100
02/03/2026 22:00,SOLAR_B,Central_Hub,58.31,0,505
02/03/2026 22:00,GAS_PEAKER_2,South_Zone,37.54,98.39,100
02/03/2026 23:00,WIND_01,North_District,36.38,47.23,100
02/03/2026 23:00,WIND_02,North_District,40.78,0,505
02/03/2026 23:00,SOLAR_A,Central_Hub,60.5,0,100
02/03/2026 23:00,SOLAR_B,Central_Hub,57.34,0,100
02/03/2026 23:00,GAS_PEAKER_2,South_Zone,39.28,105.22,100
03/03/2026 0:00,WIND_01,North_District,43.81,57.35,100
03/03/2026 0:00,WIND_02,North_District,35.16,42.88,100
03/03/2026 0:00,SOLAR_A,Central_Hub,63.22,0,100
03/03/2026 0:00,SOLAR_B,Central_Hub,52.31,0,100
03/03/2026 0:00,GAS_PEAKER_2,South_Zone,43.03,94.39,100
03/03/2026 1:00,WIND_01,North_District,40.92,45.9,100
03/03/2026 1:00,WIND_02,North_District,41.13,39.76,100
03/03/2026 1:00,SOLAR_A,Central_Hub,61.18,0,100
03/03/2026 1:00,SOLAR_B,Central_Hub,54.76,0,100
03/03/2026 1:00,GAS_PEAKER_2,South_Zone,40.1,98.61,100
03/03/2026 2:00,WIND_01,North_District,40.98,42.73,100
03/03/2026 2:00,WIND_02,North_District,36.11,35.79,100
03/03/2026 2:00,SOLAR_A,Central_Hub,59.09,0,100
03/03/2026 2:00,SOLAR_B,Central_Hub,57.51,0,100
03/03/2026 2:00,GAS_PEAKER_2,South_Zone,40.66,102.53,100
03/03/2026 3:00,WIND_01,North_District,42.71,50.92,100
03/03/2026 3:00,WIND_02,North_District,46.57,39.33,100
03/03/2026 3:00,SOLAR_A,Central_Hub,59.24,0,100
03/03/2026 3:00,SOLAR_B,Central_Hub,59.42,0,100
03/03/2026 3:00,GAS_PEAKER_2,South_Zone,40.94,93.21,100
03/03/2026 4:00,WIND_01,North_District,40.72,47.16,100
03/03/2026 4:00,WIND_02,North_District,38.36,41.66,100
03/03/2026 4:00,SOLAR_A,Central_Hub,63.02,0,100
03/03/2026 4:00,SOLAR_B,Central_Hub,58.81,0,100
03/03/2026 4:00,GAS_PEAKER_2,South_Zone,46.6,107.8,100
03/03/2026 5:00,WIND_01,North_District,35.8,50.82,100
03/03/2026 5:00,WIND_02,North_District,46.08,44.29,100
03/03/2026 5:00,SOLAR_A,Central_Hub,61.58,0,100
03/03/2026 5:00,SOLAR_B,Central_Hub,54.09,0,100
03/03/2026 5:00,GAS_PEAKER_2,South_Zone,42.49,100.66,100
03/03/2026 6:00,WIND_01,North_District,37.56,63.49,100
03/03/2026 6:00,WIND_02,North_District,39.66,40.86,100
03/03/2026 6:00,SOLAR_A,Central_Hub,65.8,30.47,100
03/03/2026 6:00,SOLAR_B,Central_Hub,56.86,25.97,100
03/03/2026 6:00,GAS_PEAKER_2,South_Zone,40.83,103.11,100
03/03/2026 7:00,WIND_01,North_District,66.2,58.89,100
03/03/2026 7:00,WIND_02,North_District,69.48,43.2,100
03/03/2026 7:00,SOLAR_A,Central_Hub,84.21,37.21,100
03/03/2026 7:00,SOLAR_B,Central_Hub,82.11,40.67,100
03/03/2026 7:00,GAS_PEAKER_2,South_Zone,69.55,105.2,100
03/03/2026 8:00,WIND_01,North_District,62.92,45.54,100
03/03/2026 8:00,WIND_02,North_District,68.03,45.26,100
03/03/2026 8:00,SOLAR_A,Central_Hub,84.78,35.67,100
03/03/2026 8:00,SOLAR_B,Central_Hub,80.66,37.64,100
03/03/2026 8:00,GAS_PEAKER_2,South_Zone,63.98,93.27,100
03/03/2026 9:00,WIND_01,North_District,69.03,50.74,100
03/03/2026 9:00,WIND_02,North_District,63.64,43.57,100
03/03/2026 9:00,SOLAR_A,Central_Hub,85.62,28.89,100
03/03/2026 9:00,SOLAR_B,Central_Hub,81.88,36.79,100
03/03/2026 9:00,GAS_PEAKER_2,South_Zone,64.95,102.31,100
03/03/2026 10:00,WIND_01,North_District,63.51,44.31,100
03/03/2026 10:00,WIND_02,North_District,67.47,47.44,100
03/03/2026 10:00,SOLAR_A,Central_Hub,84.05,40.61,100
03/03/2026 10:00,SOLAR_B,Central_Hub,76.03,37.59,100
03/03/2026 10:00,GAS_PEAKER_2,South_Zone,60.89,99.39,100
03/03/2026 11:00,WIND_01,North_District,39.24,49.66,100
03/03/2026 11:00,WIND_02,North_District,39.67,41.22,100
03/03/2026 11:00,SOLAR_A,Central_Hub,57.23,32.34,100
03/03/2026 11:00,SOLAR_B,Central_Hub,57.5,31.36,100
03/03/2026 11:00,GAS_PEAKER_2,South_Zone,38.47,93.86,100
03/03/2026 12:00,WIND_01,North_District,37.03,44.82,100
03/03/2026 12:00,WIND_02,North_District,43.94,48.82,100
03/03/2026 12:00,SOLAR_A,Central_Hub,63.62,32.13,100
03/03/2026 12:00,SOLAR_B,Central_Hub,62.16,34.64,100
03/03/2026 12:00,GAS_PEAKER_2,South_Zone,41.11,107.11,100
03/03/2026 13:00,WIND_01,North_District,45.52,47.59,100
03/03/2026 13:00,WIND_02,North_District,39.51,36.91,100
03/03/2026 13:00,SOLAR_A,Central_Hub,53.26,34.67,100
03/03/2026 13:00,SOLAR_B,Central_Hub,54.77,37.48,100
03/03/2026 13:00,GAS_PEAKER_2,South_Zone,36.21,101.83,100
03/03/2026 14:00,WIND_01,North_District,42.47,47.93,100
03/03/2026 14:00,WIND_02,North_District,41.2,50.51,100
03/03/2026 14:00,SOLAR_A,Central_Hub,55.87,39.5,100
03/03/2026 14:00,SOLAR_B,Central_Hub,59.19,37.56,100
03/03/2026 14:00,GAS_PEAKER_2,South_Zone,36.65,94.8,100
03/03/2026 15:00,WIND_01,North_District,36.54,54.32,100
03/03/2026 15:00,WIND_02,North_District,41.62,47.89,100
03/03/2026 15:00,SOLAR_A,Central_Hub,60.89,24.21,100
03/03/2026 15:00,SOLAR_B,Central_Hub,62.34,29.16,100
03/03/2026 15:00,GAS_PEAKER_2,South_Zone,40.05,104.01,100
03/03/2026 16:00,WIND_01,North_District,39.71,47.21,100
03/03/2026 16:00,WIND_02,North_District,35.87,59.11,100
03/03/2026 16:00,SOLAR_A,Central_Hub,59.45,28.35,100
03/03/2026 16:00,SOLAR_B,Central_Hub,66.23,27.01,100
03/03/2026 16:00,GAS_PEAKER_2,South_Zone,41.05,95.23,100
03/03/2026 17:00,WIND_01,North_District,63.87,52.81,100
03/03/2026 17:00,WIND_02,North_District,62.56,45.68,100
03/03/2026 17:00,SOLAR_A,Central_Hub,86.6,29.9,100
03/03/2026 17:00,SOLAR_B,Central_Hub,83.9,30.55,100
03/03/2026 17:00,GAS_PEAKER_2,South_Zone,65.85,100.62,100
03/03/2026 18:00,WIND_01,North_District,62.63,46.11,100
03/03/2026 18:00,WIND_02,North_District,70.15,43.19,100
03/03/2026 18:00,SOLAR_A,Central_Hub,90.66,37.54,100
03/03/2026 18:00,SOLAR_B,Central_Hub,84.67,34.88,100
03/03/2026 18:00,GAS_PEAKER_2,South_Zone,64.71,97.87,100
03/03/2026 19:00,WIND_01,North_District,65.72,48.11,100
03/03/2026 19:00,WIND_02,North_District,67.19,41.14,100
03/03/2026 19:00,SOLAR_A,Central_Hub,86.59,0,100
03/03/2026 19:00,SOLAR_B,Central_Hub,87.71,0,100
03/03/2026 19:00,GAS_PEAKER_2,South_Zone,62.22,95.21,100
03/03/2026 20:00,WIND_01,North_District,65.83,54.52,100
03/03/2026 20:00,WIND_02,North_District,66.81,42.44,100
03/03/2026 20:00,SOLAR_A,Central_Hub,86.53,0,100
03/03/2026 20:00,SOLAR_B,Central_Hub,85.11,0,100
03/03/2026 20:00,GAS_PEAKER_2,South_Zone,65.03,99.05,100
03/03/2026 21:00,WIND_01,North_District,39.48,52.43,100
03/03/2026 21:00,WIND_02,North_District,39.28,48.43,100
03/03/2026 21:00,SOLAR_A,Central_Hub,55.53,0,100
03/03/2026 21:00,SOLAR_B,Central_Hub,57.38,0,100
03/03/2026 21:00,GAS_PEAKER_2,South_Zone,40.45,0,505
03/03/2026 22:00,WIND_01,North_District,43.58,44.79,100
03/03/2026 22:00,WIND_02,North_District,37.2,42.8,100
03/03/2026 22:00,SOLAR_A,Central_Hub,61.66,0,100
03/03/2026 22:00,SOLAR_B,Central_Hub,64.76,0,100
03/03/2026 22:00,GAS_PEAKER_2,South_Zone,38.28,96.04,100
03/03/2026 23:00,WIND_01,North_District,40.25,59.75,100
03/03/2026 23:00,WIND_02,North_District,40.68,52.22,100
03/03/2026 23:00,SOLAR_A,Central_Hub,60.45,0,100
03/03/2026 23:00,SOLAR_B,Central_Hub,52.74,0,100
03/03/2026 23:00,GAS_PEAKER_2,South_Zone,43.1,102.97,100
04/03/2026 0:00,WIND_01,North_District,40.13,52.23,100
04/03/2026 0:00,WIND_02,North_District,43.64,51.66,100
04/03/2026 0:00,SOLAR_A,Central_Hub,58.55,0,100
04/03/2026 0:00,SOLAR_B,Central_Hub,64.43,0,100
04/03/2026 0:00,GAS_PEAKER_2,South_Zone,38.21,101.85,100
04/03/2026 1:00,WIND_01,North_District,43.22,60.09,100
04/03/2026 1:00,WIND_02,North_District,39.61,47.08,100
04/03/2026 1:00,SOLAR_A,Central_Hub,56.18,0,100
04/03/2026 1:00,SOLAR_B,Central_Hub,60.86,0,100
04/03/2026 1:00,GAS_PEAKER_2,South_Zone,44.75,102.18,100
04/03/2026 2:00,WIND_01,North_District,39.05,55.41,100
04/03/2026 2:00,WIND_02,North_District,41.79,48.55,100
04/03/2026 2:00,SOLAR_A,Central_Hub,61.21,0,100
04/03/2026 2:00,SOLAR_B,Central_Hub,58.45,0,100
04/03/2026 2:00,GAS_PEAKER_2,South_Zone,36.83,110.3,100
04/03/2026 3:00,WIND_01,North_District,39.76,51.04,100
04/03/2026 3:00,WIND_02,North_District,42.6,42.67,100
04/03/2026 3:00,SOLAR_A,Central_Hub,64.54,0,100
04/03/2026 3:00,SOLAR_B,Central_Hub,64.56,0,100
04/03/2026 3:00,GAS_PEAKER_2,South_Zone,39.7,100.61,100
04/03/2026 4:00,WIND_01,North_District,43.46,39.95,100
04/03/2026 4:00,WIND_02,North_District,38.55,46.07,100
04/03/2026 4:00,SOLAR_A,Central_Hub,57.26,0,100
04/03/2026 4:00,SOLAR_B,Central_Hub,61.77,0,100
04/03/2026 4:00,GAS_PEAKER_2,South_Zone,39.07,100.77,100
04/03/2026 5:00,WIND_01,North_District,37.05,52.44,100
04/03/2026 5:00,WIND_02,North_District,39.26,45.75,100
04/03/2026 5:00,SOLAR_A,Central_Hub,56.68,0,100
04/03/2026 5:00,SOLAR_B,Central_Hub,57.43,0,100
04/03/2026 5:00,GAS_PEAKER_2,South_Zone,47.92,102.82,100
04/03/2026 6:00,WIND_01,North_District,44.8,57.17,100
04/03/2026 6:00,WIND_02,North_District,34.79,47.54,100
04/03/2026 6:00,SOLAR_A,Central_Hub,58.44,30.61,100
04/03/2026 6:00,SOLAR_B,Central_Hub,57.77,31.93,100
04/03/2026 6:00,GAS_PEAKER_2,South_Zone,37.38,98.53,100
04/03/2026 7:00,WIND_01,North_District,63.03,54.16,100
04/03/2026 7:00,WIND_02,North_District,55.4,44.33,100
04/03/2026 7:00,SOLAR_A,Central_Hub,83.08,34.81,100
04/03/2026 7:00,SOLAR_B,Central_Hub,82.04,30.52,100
04/03/2026 7:00,GAS_PEAKER_2,South_Zone,64.26,105.24,100
04/03/2026 8:00,WIND_01,North_District,58.37,62.31,100
04/03/2026 8:00,WIND_02,North_District,60.87,44.74,100
04/03/2026 8:00,SOLAR_A,Central_Hub,85.92,33.2,100
04/03/2026 8:00,SOLAR_B,Central_Hub,83.26,30.22,100
04/03/2026 8:00,GAS_PEAKER_2,South_Zone,68.89,105.31,100
04/03/2026 9:00,WIND_01,North_District,68.93,46.93,100
04/03/2026 9:00,WIND_02,North_District,65.31,49.21,100
04/03/2026 9:00,SOLAR_A,Central_Hub,84.51,26.44,100
